lga_code,lga_name,state,min_dist_power_km,min_dist_power_station_km,min_dist_transmission_km,pop_density,min_dist_road_km,min_dist_rail_km,min_dist_fire_km,cyclone_risk,min_dist_cyclone_km,annual_temp,lga_name_clean,total_outages,avg_customers_affected,avg_duration_min,power_score,power_station_score,transmission_score,pop_score,road_score,rail_score,fire_risk_score,cyclone_risk_score,cooling_score,reliability_score,composite_score,pca_score,longitude,latitude
55250,Meekatharra,Western Australia,217.4077148262053,61.43712765545673,217.18913846022622,0.012836253676827641,46.53397836285418,213.62153803756502,168.64323521011582,0.046061827662253634,7.683980213138367,30.57,MEEKATHARRA,0,0,0,0.9065251677328738,0.9713934731763736,0.9065699016567054,1.3637208616321944e-6,0.9534610684986793,0.9066600916006822,0.9259022686129725,0.8895731460023586,0.35332845647403066,1,0.7690271315183008,1.8344091856635638,-1306779.5666613067,-2784796.6125880578
22410,Glenelg,Victoria,40.98416087772094,51.43395313410462,6.427545162969147,3.13582352263728,1.0778957933886462,9.898914905429088,56.082825858647716,0.002268326598739287,439.8536233520296,20.14,GLENELG,0,0,0,0.9824258241739453,0.9760952952691418,0.9972424240060999,3.674373653650023e-4,0.9989225124931957,0.9957331514395342,0.9756825826580113,0.994771878905635,0.7348207754206291,1,0.8690982061076141,-0.831714718712211,830262.8345817113,-4170600.342521211
25900,Port Phillip,Victoria,1.8181328583252763,3.133893901710395,1.7647848880069448,5366.12276353836,0.11082122104710088,0.31121932379005324,18.288311622740245,0.0014250614820840353,700.7241098521463,22.31,PORT PHILLIP,0,0,0,0.999275769492072,0.9987979168315405,0.9992484073004332,0.6290117466356484,0.9998897011294325,0.9999251521566374,0.9923973654016353,0.9967975315622931,0.6554498902706657,1,0.9162635617291763,-1.5961508701733071,1146319.2717390296,-4196371.796104299
32750,Diamantina,Queensland,417.82278725311704,304.7935417913065,417.82278729857893,0.0028609112560430247,14.55300648346132,308.1762770262402,442.0550883015921,0.0038202503231442434,103.70518059423432,33.21,DIAMANTINA,0,0,0,0.8203029189603018,0.8570079286716347,0.8202545596452305,1.944205601419363e-7,0.9854458124493571,0.8653181935115213,0.8049847276325464,0.9910439191534984,0.25676664228237,1,0.7188301257320983,4.34923822873061,773974.4822393759,-2684565.3078429997
33100,Etheridge,Queensland,144.13727882307182,218.78904811647493,3.6816976039854743,0.018545914089468204,23.787994965523747,10.838593168047815,286.3398126641937,0.010293738467076517,37.85857419822348,33.42,ETHERIDGE,0,0,0,0.9380474563723218,0.8974328785287535,0.9984237252112432,2.033001910871853e-6,0.97620973472476,0.9953222986003716,0.873850462640984,0.9754936038403109,0.2490855888807606,1,0.7709802891919019,1.1827959313028549,1227882.1876987182,-2034149.7409294234
30300,Balonne,Queensland,57.56230515385822,207.42889063315315,57.56230519857329,0.14049682407168831,31.968967475590013,32.11684684828973,212.6493093552146,0.010463219670043994,37.22915054963366,28.35,BALONNE,0,0,0,0.9752936017185411,0.9027725273890624,0.975243550304192,1.6327973431058048e-5,0.9680277972905631,0.9860188686023338,0.9064403973968503,0.975086483893969,0.4345281638624725,1,0.8020184527630857,0.7645770755539939,1557409.230366771,-3172818.0948533514
48260,Walkerville,South Australia,3.234416788929521,5.968058075652777,1.040061250227106,2309.1728759765624,0.4945061214355114,2.999751205237585,3.0551281334421496,0.017108393337117223,57.450842244225655,23.64,WALKERVILLE,0,0,0,0.9986664581068633,0.9974657661528604,0.9995601933294516,0.2706789421678227,0.9995059709744221,0.9987496530516631,0.9991343048137437,0.9591237535179605,0.6068032187271397,1,0.8764651664188448,-1.2467119897134984,602716.1785105725,-3825788.0111762187
53360,Exmouth,Western Australia,253.20296496051566,64.36527431457746,253.2029649879742,0.5458769757656031,14.902764637837896,201.86300053110884,269.73282054178077,0.13575017102810008,4.156531256635404,32.83,EXMOUTH,0,0,0,0.8911253930323833,0.9700171476285856,0.8910762605258051,6.384625537055437e-5,0.9850960130419287,0.9118012433236826,0.8811949746942037,0.6741279349744216,0.2706656912948061,1,0.7364213572762398,2.3674220336775345,-1812513.5879990624,-2551921.931575785
11250,Broken Hill,New South Wales,6.125055601111999,7.273631917065879,2.824782648011466,102.59090223661008,0.5398125910853678,2.081983172748229,261.3145508898797,0.001185335395997555,336.4572305447504,28.07,BROKEN HILL,0,0,0,0.9974228521457071,0.996852103368292,0.9987923817547886,0.012025468600731724,0.9994606591609936,0.9991509261435724,0.884917989823608,0.9973733905342347,0.4447695683979517,1,0.8246315659599976,-0.25187384997511986,887424.794224025,-3514004.2403031704
20570,Ballarat,Victoria,7.429417083526563,2.4137633509028893,0.40486133472111613,164.69826552273386,0.42829608315448653,6.222888988789905,95.80664614756732,0.001695340130908885,588.8521374963809,20.71,BALLARAT,0,0,0,0.9968616918553945,0.9991364019520627,0.9998334650277434,0.019305635591682736,0.9995721888220025,0.997340409737154,0.9581145562049758,0.9961482806301526,0.7139722019019751,1,0.8711974110912741,-0.9831668329101989,1045534.4444812571,-4146731.3227494047
40910,Campbelltown,South Australia,3.0212345577707387,5.1799102767641925,2.5666736895524234,2377.2073682149253,0.4999500765768888,8.832837290245228,6.971966661683155,0.015508195492045674,63.48203470951286,25,CAMPBELLTOWN,0,0,0,0.9987581730220454,0.9978362216242981,0.9989034237617231,0.2786538816666712,0.9995005263771806,0.9961992695061004,0.9974020665150118,0.9629676751412154,0.5570592538405267,1,0.8695908373103999,-1.1712400330353112,608713.1389392773,-3825095.9596486306
16490,Queanbeyan-Palerang Regional,New South Wales,25.324415424103787,30.713860207502343,18.087596251563678,12.59404968310704,6.987465139207081,24.71215104424869,41.071577862119454,3.1286314038106417e-4,318.62857586291886,22.03,QUEANBEYAN-PALERANG REGIONAL,0,0,0,0.9891629345712152,0.9858344226310166,0.9922261104245521,0.0014761217828499354,0.9930122461292592,0.9892564025703411,0.9823213701658091,0.99946920323601,0.6656912948061448,1,0.8599761226560537,-0.7883430150539414,1593123.1725620313,-3979151.6069764215
54060,Irwin,Western Australia,48.91899504986026,39.534364051203525,22.35559368459882,1.5320716306612199,7.862383283674543,12.062427083901493,69.98160362584002,0.03403578794706981,19.56658717843093,28.91,IRWIN,0,0,0,0.9790121126318216,0.9816884947804991,0.990389959508345,1.794470697240353e-4,0.9921372247905041,0.9947872051976672,0.9695357897840388,0.9184615451748064,0.41404535479151416,1,0.8135924925695427,-0.27236031556791224,-1618442.5101487506,-3294963.833081257
55320,Melville,Western Australia,1.3522331555589575,6.528333498347661,0.593860542552547,2089.701698083144,0.1307209531089506,2.32584466812839,19.273194318970408,0.04840311641189712,13.461878736137438,28.45,MELVILLE,0,0,0,0.9994762081097296,0.9972024182171787,0.9997521549815058,0.2449527361235583,0.9998697990502498,0.999044303279423,0.9919617968904834,0.8839490099127142,0.4308705193855157,1,0.8418963827751513,-0.9197172582902774,-1509738.5720334523,-3588300.6449095323
36300,Richmond,Queensland,34.02506824396744,252.2644616859949,21.616040994571343,0.02964858481857415,21.59817877443719,33.03159155116679,353.9782869914144,0.033209471003330174,11.044756749057788,34.23,RICHMOND,0,0,0,0.985419753767328,0.8816983295863396,0.9907081251986208,3.3344465814668813e-6,0.9783998091988908,0.9856189173921838,0.8439370631345666,0.9204464857104315,0.21945866861741037,1,0.7623291292068913,1.3168436838178843,1129178.648796004,-2252346.0998729705
60610,Burnie,Tasmania,16.800534191056535,38.600310850957975,1.5258380189463456,32.76000949485704,0.4841515163270661,257.97566604315887,124.30065593596959,0.0010283251318251134,971.4550816191365,17.39,BURNIE,0,0,0,0.9928300649885229,0.9821275306049128,0.9993512055142172,0.0038399567163343537,0.9995163268008288,0.887267263071374,0.9455129606365018,0.9977505533653086,0.8354059985369422,1,0.875610319008948,-0.2882177548173426,1180553.9590806307,-4570515.049043443
23350,Indigo,Victoria,16.855214999494873,30.8733031116009,16.08542724831883,8.92036981858284,4.646099801640838,12.656035376428939,135.82698296937795,1.6892165891296525e-4,590.990397463026,23.19,INDIGO,0,0,0,0.9928065402994306,0.9857594792050647,0.9930874709355155,0.0010454964677513324,0.9953538876246918,0.9945276635417223,0.9404153940692264,0.9998149728386891,0.6232626188734454,1,0.8516101648699587,-0.5807967548310583,1321625.6595122071,-4034481.114310098
73600,Roper Gulf,Northern Territory,281.3269047135874,164.02825745100176,154.82410978056814,0.04062902614392329,60.71879511099212,278.14288040060893,466.8315297813232,0.05590998820398249,6.15435672317863,36.33,ROPER GULF,0,0,0,0.8790259570943078,0.9231722570449223,0.9334001906496407,4.62156363576214e-6,0.9392745786888177,0.8784496096187235,0.794027242270812,0.865916347955649,0.14264813460131676,1,0.7165235375051484,3.3501472814367528,285447.4084285709,-1642767.5256587313
14900,Liverpool,New South Wales,2.5922215044951575,12.878821660268187,1.7949820319987362,837.1182250920791,1.4007945909950734,2.5827737619210134,31.72021759034766,6.415658005902475e-4,154.86865744402044,23.48,LIVERPOOL,0,0,0,0.9989427423249341,0.9942174792384729,0.9992354160757483,0.09812607385696474,0.9985995756105278,0.9989319669065946,0.986457048542951,0.9986796088323611,0.6126554498902705,1,0.8645345258757643,-1.0632444706958735,1724918.0964169009,-3830918.008615601
18350,Wingecarribee,New South Wales,9.600876039172858,29.63927280303958,7.217655392115611,20.034110930247795,0.1708638671196317,4.298536446194029,55.289085995222685,4.723121053310162e-4,210.72440611048023,23.56,WINGECARRIBEE,0,0,0,0.9959274902905824,0.986339514168521,0.9969025077704614,0.0023482387982278795,0.9998296514014883,0.9981817888954545,0.9760336174481211,0.999086182270156,0.6097293343087051,1,0.8538598014765567,-0.8516917727817045,1673629.306213676,-3884315.8892250513
15900,Newcastle,New South Wales,1.7573710374788867,2.992242850781448,0.8009976658465875,893.9575541700293,0.041655279650831975,1.1464043668102635,16.774183563286503,0.0010738071424312233,92.12659233536895,24.16,NEWCASTLE,352,487.9176136363635,126.90286407400568,0.9993019103445011,0.9988644974994375,0.9996630417557637,0.10478872680899479,0.9999588752287691,0.9995599865890155,0.9930669948987052,0.9976412985724863,0.5877834674469642,0.4084033613445378,0.8034167131007013,-1.4395165262367928,1822155.553281846,-3726458.5550616453
52450,Cunderdin,Western Australia,10.200992822579241,100.93966489416296,3.6819367399970395,0.7081335887452402,3.7880557540602835,3.7924557288427887,116.38388877878857,0.011349561688478824,34.24365177961439,26.1,CUNDERDIN,0,0,0,0.9956693090172635,0.9528259772366704,0.9984236223316577,8.286582366933913e-5,0.9962120328763047,0.9984030611200453,0.9490141841801668,0.9729573538862301,0.5168251645940014,1,0.8317036760307338,-0.36083570537088655,-1392299.1560445228,-3523487.2396551487
57350,Quairading,Western Australia,42.84424719237969,91.46709348773284,36.046758432953254,0.4821333911161023,0.40770882945116765,2.5098611309792482,135.47986303639323,0.028889924623118176,12.845657446953451,26.56,QUAIRADING,0,0,0,0.9816255808438462,0.9572783983574864,0.9844998330284055,5.63742920429167e-5,0.999592778503918,0.9989638462876816,0.940568909318281,0.9308227012419599,0.5,1,0.8229692321424577,-0.12816121250406007,-1362134.3298377164,-3565652.81810315
60410,Brighton,Tasmania,13.338374552926837,13.163940378960348,1.3170927059260926,103.85164649914495,1.181441865502117,82.8612680515547,19.28126733683893,9.918303073833415e-5,1007.2369862625109,19.38,BRIGHTON,0,0,0,0.9943195497163646,0.9940834640328252,0.9994410106051924,0.012173251863110019,0.9988189542080962,0.963832030455278,0.991958226564406,0.9999824957619591,0.76261887344550106,1,0.8769388744098541,-0.978434866125442,1284988.7530587073,-4746272.7471262505
15050,Maitland,New South Wales,10.611257903582194,10.878642227222368,2.577042553198405,252.55977440404936,1.478549053118353,1.724335138065577,28.40567625917495,0.00440003356280622,89.90839746797091,24.03,MAITLAND,153,517.0980392156863,159.16673247799346,0.9954928054367265,0.9951576295705221,0.9988989629346532,0.02960467942302526,0.9985218119774708,0.9993072995708567,0.9879229183752632,0.9896511905364705,0.592538405267008,0.7428571428571429,0.8292181122516469,-1.1099175712628655,1811659.7998944924,-3705699.283149146
25430,Mount Alexander,Victoria,2.685867791753177,42.07455841100364,1.3589769617318321,13.630563606185964,0.8053812416699612,2.3155514571231164,90.27204095394855,0.0016563096684286977,602.7518340085985,21.26,MOUNT ALEXANDER,0,0,0,0.9989024539704764,0.9804945196143816,0.9994229914250315,0.0015976209747202538,0.9991950591872871,0.9990488037506309,0.960562258609765,0.9962420378109632,0.6938551572787124,1,0.8650210487339017,-0.8669341146206196,1086592.6826617138,-4101530.752639758
36630,South Burnett,Queensland,8.342155168368759,40.562918557327286,3.3851810716405244,4.159257089222467,0.5813106793119279,16.722593934349568,172.48430052795177,0.01636867219359848,23.436924099221287,29.71,SOUTH BURNETT,0,0,0,0.9964690151506812,0.9812050402241294,0.9985512906821878,4.8740329009053983e-4,0.999419156178177,0.9927496537743293,0.924203541334962,0.9609006776073836,0.38478419897585947,1,0.8123814210772544,-0.2159949382192806,1928815.2376812329,-3008676.6837528893
33830,Hope Vale,Queensland,34.74208142623968,191.51149302042444,34.74208137372929,0.9606640079251398,24.836364169441037,147.74206977804633,196.73575824183555,0.08581220530362857,3.6613415723868594,34.36,HOPE VALE,0,0,0,0.9851112815140866,0.9102542294822483,0.9850611229577542,1.1246720303324593e-4,0.9751612418684602,0.9354643830839398,0.9134782322497976,0.7940866181215525,0.21470373079736638,1,0.7555508717050526,1.2310721179357966,1426759.963334203,-1683702.8380838928
52800,Derby-West Kimberley,Western Australia,383.7408587652473,76.07705920398537,383.664460424966,0.07174885312324081,19.55733807409969,582.3246661027239,291.9588238643554,0.04240913197022661,8.431930846422903,35.42,DERBY-WEST KIMBERLEY,0,0,0,0.8349655911892171,0.9645122222850133,0.8349499394267701,8.269400625640479e-6,0.9804408906110064,0.7454530774556768,0.8713654313251042,0.8983474834988104,0.1759326993416238,1,0.710293464473763,4.062208482648652,-744460.9608789352,-1919531.666784167
15350,Mosman,New South Wales,0.5603338219088269,3.682903977981481,5.0711341816530515,2998.469560411241,0.05525148761173748,3.567201106300259,14.170600310969819,8.575082466616178e-4,115.6169542850602,23.48,MOSMAN,86,454.84883720930225,282.5931046246512,0.9998168977620695,0.9985398639803927,0.9978259705768685,0.3514776543249447,0.9999452774171713,0.998501548554402,0.9942184405330049,0.9981608818259544,0.6126554498902705,0.8554621848739495,0.8722546772764892,-1.4058978622961773,1764869.751788675,-3824835.893463719
41750,Elliston,South Australia,6.016340072607914,125.64651076230011,5.490665525529645,0.1319347534743097,5.715195765814714,68.80612852994616,221.17190353217924,3.5361887750635e-4,281.7903326462097,26.17,ELLISTON,0,0,0,0.9974696235647955,0.9412129444441839,0.9976454824501714,1.532433552986325e-5,0.9942846655634686,0.969977318908783,0.9026712443078367,0.9993713016798429,0.5142648134601315,1,0.8260542945889785,0.10692642855283895,308598.3867012575,-3665848.415817806
25150,Moorabool,Victoria,10.774111821266404,3.2702260153819145,3.294913021037889,18.87968415535889,0.03492471922639311,3.265671478236989,54.38697390826818,0.0015841311062532186,630.2608824184991,20.71,MOORABOOL,0,0,0,0.9954227426872829,0.9987338362396597,0.9985901252331497,0.00221291797223664,0.9999656065830455,0.9986333854912661,0.9764325803094963,0.9964154218314056,0.7139722019019751,1,0.870947538435087,-1.060053505343088,1082475.736373194,-4165733.45368508
59360,Yilgarn,Western Australia,27.62940007983442,106.3711987682813,27.60693649934479,0.03983044719343067,12.644918256051437,6.935302746167855,200.61288401077744,0.004608592735170403,85.79439103989517,27.38,YILGARN,0,0,0,0.9881712877953678,0.9502729770953215,0.9881307599488559,4.527954958667591e-6,0.987354125730741,0.9970289231076116,0.9117635570857496,0.9891501992903893,0.4700073152889539,1,0.8198690133189429,0.06807238429057841,-1195287.7004380072,-3429383.4061544416
71150,Darwin Waterfront Precinct,Northern Territory,1.4162423659577426,9.333398991729808,0.8459720884611733,787.001708984375,0.39562005322819094,6.351643709881449,7.19688493908652,0.09357502946503334,6.480628154774694,33.49,DARWIN WATERFRONT PRECINCT,0,0,0,0.9994486701706119,0.9958839448785107,0.9996436931435433,0.09225146274865048,0.9996048687059803,0.9972841146787064,0.9973025954616626,0.7754391191616876,0.24652523774689084,1,0.7934433540590405,-0.4948166136490755,-127635.32619065554,-1315806.3344764146
53640,Gnowangerup,Western Australia,80.636638601776,107.75669836671933,72.56431386167138,0.2979133482405808,2.1933299018313024,30.040520148088323,107.5399136158071,0.01358849988431722,28.436656246481526,23.57,GNOWANGERUP,0,0,0,0.9653665992495366,0.9496217465676973,0.9687894808292471,3.478019104984497e-5,0.9978069468222419,0.9869266949868983,0.9529254693607763,0.9675790795868232,0.6093635698610095,1,0.8372804915923266,-0.031615222244976246,-1256976.658177173,-3785154.0499786614
15990,Northern Beaches,New South Wales,5.514121716346271,4.039229759528501,4.5222082597037705,1001.0323487996363,0.38548749484957934,11.172000464233514,28.826395150218502,8.558172956840383e-4,115.84736976491219,24.52,NORTHERN BEACHES,0,0,0,0.9976856871349022,0.9983723791056337,0.9980621260222106,0.11733993401182072,0.9996150024594674,0.9951765238818485,0.9877368536777245,0.9981649437505762,0.5746159473299195,1,0.8604600043666922,-1.0321595732237983,1767640.7703466823,-3809592.460058509
32450,Cloncurry,Queensland,17.871995471030296,80.31143009751045,6.765424799017521,0.08114925095452272,6.984878738275232,15.11662582465381,81.66943983118716,0.009302136899065422,42.00087220176126,37.78,CLONCURRY,0,0,0,0.9923691026471513,0.9625219282464905,0.9970970635617622,9.371306460506219e-6,0.9930148328352502,0.9934518266176539,0.964366795106768,0.9778755834940587,0.08961228968544244,1,0.7690483020976225,0.08023800873667096,854569.5292859314,-2262313.86010903
43360,Kingston,South Australia,64.19728188631407,72.82601857616865,19.039278179233943,0.6320686374488368,12.322524538612312,69.77431913894385,139.21254344488594,0.0038562187686479663,258.3213870878522,19.56,KINGSTON,0,0,0,0.9724391127447406,0.9660403186523943,0.991816683832609,7.394956127634043e-5,0.9876765574736688,0.9695539996979621,0.9389181157218901,0.9909575174089563,0.7560351133869788,1,0.8631225284974061,-0.28467198390915227,718659.3892967218,-4027085.3050933606
27170,Wodonga,Victoria,3.536863763035422,14.36564586483246,2.49013680726502,103.25114339874557,0.17069435717886114,3.467919000470484,121.78152980517604,1.7379117168966744e-4,574.4032211634222,24.68,WODONGA,0,0,0,0.9985363398581403,0.9935186228026324,0.998936350976123,0.012102861451761352,0.9998298209314223,0.9985449573855741,0.9466270547538962,0.9998032755191891,0.5687637161667886,1,0.847785622100534,-0.7247715721567017,1336891.862566992,-4027882.2193267406
53290,Esperance,Western Australia,211.40601723898084,79.69825640004024,211.40601733110762,0.30753552855440464,49.277538705679916,49.30204492641239,75.41288817603211,0.013687804342706505,72.0577362857211,23.05,ESPERANCE,0,0,0,0.9091072083756111,0.9628101401167639,0.9090578795260399,3.590809401972246e-5,0.9507171845601471,0.9785050335985389,0.9671337813679864,0.9673405349868139,0.628383321141185,1,0.8245616923543284,0.8336658601826401,-901897.9590673725,-3658481.9076716844
26730,Warrnambool,Victoria,1.859587125732457,36.630864269473165,0.45825481063280044,298.484101019844,0.4523433398101802,2.8934230367421656,168.50149053749809,0.001814580386608512,550.091595269042,17.5,WARRNAMBOOL,0,0,0,0.9992579351041002,0.983053235482658,0.9998104944235543,0.03498788600305181,0.9995481387290363,0.9987961426126619,0.9259649557900873,0.9958618471752783,0.8313825896122897,1,0.8862029401941781,-0.8888811693109373,925180.3565876405,-4233469.011837309
74680,West Daly,Northern Territory,187.16839744736347,57.27160595545513,157.35033761170422,0.243964724514052,0.4250548265152051,212.20920896715654,216.71190624231943,0.034214214603187645,10.6910472632253,36.05,WEST DALY,0,0,0,0.9195346780165982,0.97335140582217194,0.9323133728575809,2.8456383873363818e-5,0.9995754304609394,0.9072776002006919,0.9046436968513948,0.9180329368725713,0.15288953913679593,1,0.7481475722681831,1.6500453939401596,-211731.6479448945,-1508067.209461636
56300,Nannup,Western Australia,36.826040642659464,96.37342601892419,15.95154023311547,0.5498547607625189,7.045953458210802,45.44829698221987,215.21952993782938,0.03708789675205572,25.962974112156193,23.41,NANNUP,0,0,0,0.984214723945765,0.9549722601770136,0.9931450709621067,6.431252760462483e-5,0.9929537509117125,0.9801899967899577,0.9053037065434253,0.9111299098597447,0.6152158010241404,1,0.835054302829535,0.029469408634189065,-1495450.1947492794,-3820775.1357960077
18710,Yass Valley,New South Wales,10.310041016797244,23.56067699890973,1.2262760984057015,4.441461704385096,1.4655766502155925,16.36674939964295,47.98769592042381,2.8079421488941346e-4,355.1326932585968,22.49,YASS VALLEY,0,0,0,0.9956223944792689,0.9891966547676238,0.999480081152849,5.204830509320379e-4,0.9985347859104342,0.9929052386624774,0.9792626878911213,0.9995462377330326,0.6488661302121435,1,0.8599055298022565,-0.9090438726040356,1533289.132823483,-3918461.1745492434
16400,Port Stephens,New South Wales,12.780210843828677,16.236679678197426,2.0875063281062665,87.73741069314961,1.6589901032523753,18.973849570136576,7.636168824465137,0.0013915509671061763,70.86226186738725,25.1,PORT STEPHENS,244,498.00409836065563,162.04644920339754,0.9945596820058122,0.9926391751731606,0.9991095681194788,0.0102843562251041,0.9983413496447908,0.9917653437115782,0.997108320317364,0.9968780289792385,0.5534016093635697,0.5899159663865546,0.8066527179903783,-1.1242349047056,1838578.5019351086,-3711127.254193526
37570,Wujal Wujal,Queensland,34.62724468915836,103.54343150737111,33.593215529405015,25.364648429613833,30.988373522709637,59.06003240923384,109.85629522032431,0.06364359467660498,9.998750205058986,30.09,WUJAL WUJAL,0,0,0,0.9851606863896428,0.951602121013802,0.985555380769703,0.002973079414438383,0.969008506901914,0.9742385766405389,0.9519010398621152,0.8473390343831959,0.3708851499634235,1,0.7936979135961866,0.350089401136955,1430679.435355967,-1772572.3951357773
59320,Woodanilling,Western Australia,24.31691266673479,66.34977741902253,6.29702934487562,0.4338210897873698,3.309724307129116,9.194459977118358,162.3371516980427,0.02240036398057428,30.249492222851547,26.35,WOODANILLING,0,0,0,0.9895963807802901,0.9690843656882395,0.9972985736975493,5.071116930222066e-5,0.9966904207411684,0.9960411582530068,0.9286911605460593,0.9464116251716651,0.5076810534016092,1,0.8277143118054029,-0.25540993355164426,-1350496.799203425,-3736307.1341546453
57980,Subiaco,Western Australia,1.3268373829549138,2.534035258842399,0.4980957622418255,3189.8231506347656,0.17972643842620287,0.4878910762875621,15.31935754523568,0.03342647635567106,19.941483408293486,28.45,SUBIACO,0,0,0,0.999487133838003,0.9990798701868033,0.9997933543008276,0.3739079430610392,0.9998207877848647,0.999847906471597,0.9937103978187615,0.9199252054394986,0.4308705193855157,1,0.8557600097333125,-1.076070164843199,-1512078.411607737,-3577845.098631152
