lga_code,lga_name,state,min_dist_power_km,min_dist_power_station_km,min_dist_transmission_km,pop_density,min_dist_rail_km,min_dist_fire_km,cyclone_risk,min_dist_cyclone_km,annual_temp,lga_name_clean,total_outages,avg_customers_affected,avg_duration_min,power_score,power_station_score,transmission_score,pop_score,rail_score,fire_risk_score,cyclone_risk_score,cooling_score,reliability_score,composite_score,pca_score,PC1_score,PC1_rank,composite_rank,longitude,latitude
12930,Georges River,New South Wales,2.009909639518746,3.9780326051818395,0.5100819276148746,3923.899508666992,0.4641688086341928,8.444747322245831,7.549527926353843e-4,131.45861327424282,23.48,GEORGES RIVER,0,0,0,0.9991932635950024,0.9984011437874563,0.999788197688417,0.45995568664280173,0.9998582784908343,0.9967507230788544,0.9984072358180738,0.6126554498902705,1,0.8961122198879679,-1.4557708602676003,-1.4557708602676003,526,11,1748092.439367632,-3838356.1824540324
18050,Waverley,New South Wales,0.6159981647700239,4.158129605329493,0.3915097147888362,6290.711181640625,1.7066298931241528,10.514318564954324,8.70038718939229e-4,113.93741350031213,24.63,WAVERLEY,148,298.1486486486486,339.52051101216216,0.9997929499383863,0.9983164922548525,0.9998392090773958,0.737391135576599,0.9993150407844632,0.9958354464998672,0.9981307817020941,0.570592538405267,0.7512605042016807,0.8944971220489563,-1.7813322030809022,-1.7813322030809022,545,12,1765867.0969484102,-3831880.6315474436
10500,Bayside,New South Wales,1.6257038777061912,3.583205918653692,0.4202825659814533,3542.7964602115812,1.6087882540663103,1.097667510545113,8.015234753604183e-4,123.76240942916033,23.48,BAYSIDE,0,0,0,0.9993585559773253,0.9985867253579437,0.9998268306029688,0.4152831440211804,0.9993578198044686,1,0.9982953658671875,0.6126554498902705,1,0.8914848768357051,-1.4359908312536462,-1.4359908312536462,524,13,1755808.0128169993,-3837077.3193670055
12380,Cumberland,New South Wales,2.819041959715997,0.5789227828514003,0.021667423732736817,3588.622304605113,0.8324277076901733,20.10549058727993,7.121815620080734e-4,139.41363232999058,23.48,CUMBERLAND,0,0,0,0.9988451599950228,0.999998837561994,0.9999983202934238,0.42065480660729415,0.9996972657056685,0.991593710368289,0.9985099788999795,0.6126554498902705,1,0.8913281699246602,-1.401317361497884,-1.401317361497884,520,14,1741148.7495438918,-3822750.703351895
11520,Canada Bay,New South Wales,1.8846303725010274,4.7373870743720845,0.2697989324849219,4016.9802757263183,2.4964228169453166,10.913006682307566,7.77110436825294e-4,127.68183884973547,23.48,CANADA BAY,31,698.1935483870969,187.6245941854839,0.9992471610389223,0.99804422213105,0.9998915707219249,0.4708665270324646,0.9989697218832914,0.9956591250045722,0.9983540097448826,0.6126554498902705,0.9478991596638655,0.8912874385679161,-1.4837243542894096,-1.4837243542894096,533,15,1752611.4594959645,-3825759.90808388
11570,Canterbury-Bankstown,New South Wales,1.500849719465758,0.5764496841218083,0.11282710421788957,3513.5906165136357,0.709922263785606,12.336207583052062,7.336448121109507e-4,135.30574134677693,23.48,CANTERBURY-BANKSTOWN,0,0,0,0.9994122705316336,1,0.9999591021510819,0.41185966236002663,0.9997508284105253,0.995029708425542,0.9984584208683086,0.6126554498902705,1,0.8907917158485987,-1.417245866607869,-1.417245866607869,521,16,1744427.5047145204,-3832433.7091799453
26980,Whitehorse,Victoria,1.7182251876805006,9.205930384865503,0.2755549591549581,2823.0503586989184,1.2065273482104641,32.47735524657029,0.001396865741792701,714.8884136686079,21.09,WHITEHORSE,0,0,0,0.9993187516087776,0.9959438593297291,0.9998890944004627,0.3309151796953003,0.9995336991898175,0.9861222012327888,0.9968652620720694,0.7000731528895392,1,0.8898512444909427,-1.3814732142178379,-1.3814732142178379,517,17,1163199.8809947057,-4195677.610263591
21890,Darebin,Victoria,1.2827286792566137,6.597988893510135,0.578472691833602,3050.4040697537935,1.1693266177461756,16.550987880642065,0.0014282978464029404,699.1340809400673,22.28,DAREBIN,0,0,0,0.9995061102132689,0.9971696778830821,0.9997587750455146,0.3575653688985782,0.9995499643587994,0.9931657041272834,0.9967897573168618,0.6565471836137526,1,0.8888947268285712,-1.3961727228102065,-1.3961727228102065,519,18,1151889.4070561545,-4183778.489629594
25060,Moonee Valley,Victoria,0.5356337728904056,1.5698035162272117,0.2817873648432691,2939.2561342328095,1.947644385823427,9.124264029913256,0.0014465768083695401,690.2871782640536,22.28,MOONEE VALLEY,0,0,0,0.9998275241772656,0.9995330909219109,0.9998864131342262,0.3445367119329877,0.9992096627071531,0.9964502039593751,0.9967458484356129,0.6565471836137526,1,0.8880818487646982,-1.4193805185530382,-1.4193805185530382,522,19,1141249.3660426808,-4184477.405351684
21110,Boroondara,Victoria,1.0079289959098403,8.484439045687102,1.0159776822284454,2939.8725951622273,0.8419302851259703,25.065189987265615,0.0014124402975792202,706.994526716562,22.28,BOROONDARA,0,0,0,0.999624334089214,0.9962829840656866,0.9995705544100614,0.34460897290611714,0.9996931109209148,0.989400262466644,0.996827849590891,0.6565471836137526,1,0.8869505835625867,-1.358717273177005,-1.358717273177005,516,20,1155236.931379564,-4193650.870355467
24330,Maribyrnong,Victoria,1.4162662024117887,4.777140307288064,1.3994627068928112,3029.5851697963662,0.8732398179601778,12.64605391087243,0.001445202876533379,690.944374203509,22.76,MARIBYRNONG,0,0,0,0.9994486599157312,0.99802553679987,0.9994055739032928,0.35512499693237953,0.999679421543423,0.9948926775850051,0.9967491488314422,0.6389904901243598,1,0.8869240561817225,-1.3847021225049354,-1.3847021225049354,518,21,1139143.9260644864,-4189321.5220330837
16260,Parramatta,New South Wales,2.3146171733882532,2.6180584719801647,0.9745332303041175,3162.6097841122573,0.6115091821748235,20.335394513692584,7.330628799609957e-4,135.41394583411554,23.48,PARRAMATTA,0,0,0,0.9990621728119089,0.9990403765041735,0.9995883843805725,0.3707180177094009,0.9997938572807238,0.9914920343907143,0.9984598187589391,0.6126554498902705,1,0.8856455679696338,-1.3519269982325954,-1.3519269982325954,514,22,1745760.1859319336,-3818619.704806
24970,Monash,Victoria,0.6123136905446792,1.8856336128236098,0.21273116095987638,2521.317306130024,2.3482480094023073,34.24668781083366,0.0013925954877643042,717.083613501733,21.33,MONASH,0,0,0,0.9997945350669368,0.9993846403552864,0.9999161220583809,0.29554631369995804,0.9990345079305942,0.9853397064710283,0.9968755198797817,0.6912948061448427,1,0.8852429057340898,-1.3574599523688693,-1.3574599523688693,515,23,1161468.1445487994,-4202920.699519378
20910,Bayside,Victoria,0.697599910814897,8.95135166519457,0.43949054562369255,2741.364762496948,1.5224788022786242,24.562445647415725,0.0014082048986862326,709.1239322011575,22.31,BAYSIDE,0,0,0,0.9997578433669965,0.9960635197281299,0.9998185670672072,0.32134007056748126,0.9993955566392175,0.9896226032636106,0.9968380236712011,0.6554498902706657,1,0.8842540082860567,-1.3383471797388764,-1.3383471797388764,513,24,1149878.5345216999,-4206678.38463114
46510,Prospect,South Australia,1.2634562922990453,4.326593496396398,1.263456323307877,3040.158894856771,1.338130011506305,4.481789680866397,0.01755229422881909,55.97260921926099,23.64,PROSPECT,0,0,0,0.9995144015484593,0.9982373086673662,0.9994640857111717,0.3563644390867907,0.9994761589337453,0.9985033577491768,0.9580574352239756,0.6068032187271397,1,0.8796022672942027,-1.3283771566838896,-1.3283771566838896,511,25,601033.5335425691,-3824735.9749555425
26670,Towong,Victoria,23.49727819400503,23.493859079344755,12.419540612144964,0.9327483136936846,13.717763884504999,133.17013525700025,1.888184011005902e-4,528.609399386485,12.89,TOWONG,0,0,0,0.9899490025993704,0.9892280613945633,0.9946645855451969,1.0919495148495441e-4,0.9940634470228179,0.9415903961348197,0.9997671778002426,1,1,0.8788190961609439,-1.065532480055845,-1.065532480055845,471,26,1398162.7328155816,-4057957.75931274
24410,Maroondah,Victoria,2.037004507752892,16.61787526608121,0.28229329259066627,1913.9603159189223,1.542917472014054,40.13303791684568,0.0013818881058198687,722.6475918625148,21.33,MAROONDAH,0,0,0,0.999181606884551,0.9924600006688118,0.9998861954771842,0.22435249580290817,0.9993866202981063,0.9827364434006057,0.9969012406599411,0.6912948061448427,1,0.8762443788152168,-1.2377313793944162,-1.2377313793944162,503,27,1173191.3732513592,-4193900.1293205437
17080,Snowy Valleys,New South Wales,14.391770289554826,13.953628232692484,0.3397321857078572,1.6675558179036274,48.678037099539004,95.731557213276,2.2502007735565968e-4,443.40478900886313,13.97,SNOWY VALLEYS,0,0,0,0.9938663595038738,0.9937122846847949,0.9998614844791393,1.9532839933730477e-4,0.9787778667559393,0.95814776460171025,0.9996802157995228,0.9604974396488661,1,0.8760820826525759,-1.1052580249834736,-1.1052580249834736,477,28,1464950.8914914567,-3996780.951196297
20660,Banyule,Victoria,0.9002722897097657,11.53271246559565,0.5114374488110202,2019.0771248822566,1.4920762990630536,22.4347027669333,0.0014169827882145715,704.7248742308446,22.28,BANYULE,0,0,0,0.999670649983481,0.9948501949765898,0.9997876145246439,0.23667418975863835,0.9994088494387433,0.9905636064938563,0.9968169378289296,0.6565471836137526,1,0.8749243585131817,-1.2655029166535887,-1.2655029166535887,506,29,1158158.7862303664,-4184082.617392548
47980,Unley,South Australia,2.574999204039734,1.7923868232223428,2.572111312551901,2681.50193158318,1.308847689210642,4.135590597491088,0.01778366925584093,55.231365170692015,23.64,UNLEY,0,0,0,0.9989501516752205,0.999428469423198,0.9989010844218784,0.3143230055603009,0.9994889619597714,0.9986564657486219,0.9575016367818082,0.6068032187271397,1,0.8748947771442155,-1.2932097427351956,-1.2932097427351956,507,30,601182.5591416506,-3832633.1918925904
21180,Brimbank,Victoria,2.118599086859868,8.161050504748042,0.2884016940922713,1604.8970550403185,0.4279664683416486,8.14009817072393,0.0014624968717259872,682.7621463216091,21.26,BRIMBANK,0,0,0,0.9991465033965097,0.9964349873505528,0.9998835675592461,0.18812438965068964,0.999874107136537,0.9968854554463333,0.9967076059920501,0.6938551572787124,1,0.8745457526456257,-1.318198465236324,-1.318198465236324,510,31,1133116.1482393902,-4183451.972004672
14700,Lane Cove,New South Wales,1.7722330921562055,2.947330120072312,0.7285088834931533,3352.0615234375,2.1086398304470935,13.385594771427746,8.078115305927e-4,122.79125106895779,23.48,LANE COVE,77,835.9350649350649,143.27925357914287,0.9992955164153413,0.9988856079648246,0.9996942274221614,0.39292537326336047,0.9991392711293682,0.9945656125316734,0.9982802609902811,0.6126554498902705,0.8705882352941177,0.8740032838779332,-1.4637000015640793,-1.4637000015640793,528,32,1757905.8830292148,-3822780.581123949
23110,Hobsons Bay,Victoria,2.017594439725572,3.9210351033439914,0.5753027001665606,1357.3533575654594,1.3736620614533024,6.214650396501772,0.0014472983959884372,689.9425193669524,21.26,HOBSONS BAY,0,0,0,0.9991899574526689,0.9984279344940267,0.9997601388193208,0.15910754913739938,0.9994606233571733,0.9977369928157365,0.9967441150710418,0.6938551572787124,1,0.8715869409362311,-1.3078898040308695,-1.3078898040308695,509,33,1134271.1469706243,-4195439.1480889665
62810,Hobart,Tasmania,6.515354144655048,1.0473810742487246,1.3045770092119784,686.9047654641212,65.63254039524509,3.6766793304371057,9.797504683248678e-5,1019.6680500084415,18.48,HOBART,0,0,0,0.9972549385366685,0.9997786467076476,0.9994463950292343,0.08051819272148683,0.9713648977720433,0.998859421184946,0.999985397525307,0.7955376737381126,1,0.8714161736906051,-1.2059178754933002,-1.2059178754933002,498,34,1284912.7226075237,-4765638.679036228
23430,Kingston,Victoria,1.731693098899817,3.4924566345278505,1.3408558136879931,1782.1631777789132,2.5110474565268355,33.66780765161786,0.001390249969235546,718.2951067280857,22.38,KINGSTON,0,0,0,0.9993129574657647,0.9986293805158734,0.9994307873909629,0.20890335863428713,0.9989633275939556,0.9855957186540528,0.9968811541764522,0.6528895391367959,1,0.8711784692853493,-1.2250207693873576,-1.2250207693873576,501,35,1157004.2779794917,-4212595.432919927
17100,Strathfield,New South Wales,0.9862798513074232,4.10665735843283,0.0800368371515096,3313.574974646935,1.7881310312688776,10.869861620032351,7.555914270258144e-4,131.34665776135594,23.48,STRATHFIELD,91,245.80219780219772,235.38526968824175,0.9996336479492397,0.9983406859092875,0.9999732089728083,0.3884140160381328,0.999279406274936,0.9956782060896706,0.9984057017199306,0.6126554498902705,0.8470588235294118,0.8710487940415209,-1.4821758892166845,-1.4821758892166845,532,36,1748689.172760639,-3828219.9454409173
12850,Fairfield,New South Wales,2.947032790104413,5.254953044320666,2.4402152738999705,2042.9469731580864,5.040033478224209,26.569621053478716,6.717383109427203e-4,147.86749552762532,23.48,FAIRFIELD,0,0,0,0.9987900959866889,0.997800949047413,0.9989578279031045,0.23947219103098558,0.997857586268918,0.9887349215055841,0.9986071298165137,0.6126554498902705,1,0.8703195723832753,-1.2003269765658944,-1.2003269765658944,496,37,1732487.017986463,-3824111.8726846827
61010,Central Highlands,Tasmania,9.421923896095361,5.034978151791369,1.752616440942986,0.3151787486010619,134.46938199547324,86.69164241071752,9.922692659980928e-5,1006.790963871214,14.64,CENTRAL HIGHLANDS,0,0,0,0.9960044787925546,0.997904344505259,0.9992536423329224,3.680402511941996e-5,0.9412675624015,0.9621457049113141,0.9999823903173407,0.9359912216532553,1,0.8702873498821406,-0.9065562706652124,-0.9065562706652124,425,38,1239708.0681656667,-4685742.063730537
23670,Knox,Victoria,2.6148712181285854,11.394563823042905,0.18475032831864108,1452.3098151874356,3.3475848506009442,43.67260095814169,0.0013756813927255443,725.9124997167896,21.33,KNOX,0,0,0,0.9989329980017159,0.9949151293969835,0.9999281597955858,0.17023825621914088,0.9985975707417504,0.9811710567713893,0.996916150140507,0.6912948061448427,1,0.8702215696902127,-1.1922220815964735,-1.1922220815964735,494,39,1171645.1305950498,-4203069.111429738
48260,Walkerville,South Australia,3.234416788929521,5.968058075652777,1.040061250227106,2309.1728759765624,2.999751205237585,3.0551281334421496,0.017108393337117223,57.450842244225655,23.64,WALKERVILLE,0,0,0,0.9986664581068633,0.9974657661528604,0.9995601933294516,0.2706789421678227,0.9987496530516631,0.9991343048137437,0.9591237535179605,0.6068032187271397,1,0.8700202544297229,-1.2466599408670513,-1.2466599408670513,505,40,602716.1785105725,-3825788.0111762187
22670,Greater Dandenong,Victoria,1.1679544419125858,5.703815800166498,0.988862051891188,1315.686932143875,2.449950256706752,41.2994420858108,0.0013757499312117886,725.8762856627437,21.33,GREATER DANDENONG,0,0,0,0.999555488200289,0.997589968741356,0.9995822199253923,0.15422344974989707,0.9989900409478869,0.9822205962553344,0.9969159855005094,0.6912948061448427,1,0.8689302839406119,-1.205365558956015,-1.205365558956015,497,41,1164283.2713790943,-4215234.863100898
41060,Charles Sturt,South Australia,4.026868410825465,5.487538618746507,1.5223307589905053,2300.053736282607,0.771455468808053,9.392098712981703,0.019911104151774897,49.22323183975003,23.64,CHARLES STURT,0,0,0,0.9983255308499661,0.9976916261529698,0.9993527143854577,0.26961000514855243,0.9997239244232864,0.9963317529452741,0.9523912105781146,0.6068032187271397,1,0.8689144425789733,-1.226881949418009,-1.226881949418009,502,42,594224.9709736521,-3825082.6963625913
58570,Vincent,Western Australia,0.2887093872188515,5.08204753656301,0.08145933793124505,3459.4705528846152,1.4386740038166654,11.937442806283931,0.004649362061864295,20.508327092922105,28.45,VINCENT,0,0,0,0.9999337555876658,0.9978822203413008,0.9999725969935016,0.4055157591586458,0.9994321983715564,0.9952060638237854,0.989052265089986,0.4308705193855157,1,0.8686517087502176,-1.1588297767142173,-1.1588297767142173,488,43,-1509210.7623048718,-3575145.1991174305
44620,Mount Gambier,South Australia,2.516740106157996,2.598667845632662,2.5167400460583287,795.5604653989567,0.8015505691104653,8.374091491977463,0.0024905702300326116,400.5144756576112,20.14,MOUNT GAMBIER,0,0,0,0.998975215810218,0.9990494907383758,0.9989249058986479,0.09325471216443994,0.999710766028657,0.9967819709167055,0.9942380154820651,0.7348207754206291,1,0.8684173169399709,-1.2954386703589553,-1.2954386703589553,508,44,777292.3365603329,-4161922.729969131
45290,Norwood Payneham and St Peters,South Australia,3.0321432682032374,6.081023890029605,1.5357804533352355,2552.0550048828127,3.9109402788528707,2.0442219433419906,0.01670395052423237,58.86607770115836,25,NORWOOD PAYNEHAM AND ST PETERS,0,0,0,0.9987534798942617,0.9974126684926495,0.9993469281428506,0.2991493579768006,0.9983512564591256,0.9995813823244173,0.960095287430849,0.5570592538405267,1,0.867749957173498,-1.2066952296845013,-1.2066952296845013,499,45,604396.2253207904,-3827524.4266901673
42600,Holdfast Bay,South Australia,7.571134226405117,7.14924381396189,7.5711341528584875,2277.21574988732,1.2469429751463166,12.750220207672813,0.020638913974750383,47.4521618348426,23.64,HOLDFAST BAY,0,0,0,0.9968007225350702,0.9969105698810979,0.9967504363691587,0.2669329577600038,0.9995160283808462,0.9948466096025101,0.9506428993147484,0.6068032187271397,1,0.8676892713967307,-1.1809689163746546,-1.1809689163746546,492,46,593387.7291959986,-3837406.3832187545
15350,Mosman,New South Wales,0.5603338219088269,3.682903977981481,5.0711341816530515,2998.469560411241,3.567201106300259,14.170600310969819,8.575082466616178e-4,115.6169542850602,23.48,MOSMAN,86,454.84883720930225,282.5931046246512,0.9998168977620695,0.9985398639803927,0.9978259705768685,0.3514776543249447,0.998501548554402,0.9942184405330049,0.9981608818259544,0.6126554498902705,0.8554621848739495,0.8674065435913174,-1.4207805812512215,-1.4207805812512215,523,47,1764869.751788675,-3824835.893463719
40070,Adelaide,South Australia,1.0707502108775961,2.764048822201746,1.0746321966124153,2066.0855033874514,0.23021973391482609,1.9312248045961715,0.01778411263287714,55.22996326234009,23.64,ADELAIDE,0,0,0,0.9995973072475721,0.9989717562224282,0.9995453204351081,0.2421844678864511,0.9999605673756491,0.9996313557838722,0.9575005717218957,0.6068032187271397,1,0.8671327294889019,-1.246510281707439,-1.246510281707439,504,48,600905.3609535951,-3828968.565533268
65610,West Coast,Tasmania,17.481442624795797,17.463479659090442,17.463479747298283,0.42097194343637034,163.38061798466225,156.14786169821232,9.559211065331496e-4,1045.1114344746627,13.96,WEST COAST,0,0,0,0.992537125661883,0.9920625387022824,0.9924946138876182,4.920500439395536e-5,0.9286267853798439,0.9314284000575586,0.9979244789828737,0.9608632040965618,1,0.8662207057525573,-0.5811196847933491,-0.5811196847933491,325,49,1153631.102019072,-4685262.035310282
22170,Frankston,Victoria,0.724618963030204,8.345440358766439,0.7303268105915339,1097.4318864330128,3.586899565024809,47.49128121590969,0.001366362047425937,730.8704452336631,21.32,FRANKSTON,0,0,0,0.9997462192739903,0.9963483180349815,0.9996934453250399,0.12863979758175345,0.998492935853634,0.9794822293802617,0.9969385366429149,0.6916605705925384,1,0.8656668947427905,-1.159999052080766,-1.159999052080766,489,50,1161396.9974141028,-4229224.472902569
17040,Snowy Monaro Regional,New South Wales,25.080020943862152,25.134057020084025,10.93445703583095,1.4719339945558132,23.61917095974694,123.4306382854325,2.3074715681568588e-4,432.3747872779949,16.15,SNOWY MONARO REGIONAL,0,0,0,0.9892680775697874,0.9884571142419549,0.9953034888276091,1.72397792309513e-4,0.9897342831266226,0.9458977295985019,0.9996664584728008,0.8807607900512071,1,0.8654733710756436,-0.9058412171386439,-0.9058412171386439,424,51,1518821.1658772738,-4077939.7327589113
40910,Campbelltown,South Australia,3.0212345577707387,5.1799102767641925,2.5666736895524234,2377.2073682149253,8.832837290245228,6.971966661683155,0.015508195492045674,63.48203470951286,25,CAMPBELLTOWN,0,0,0,0.9987581730220454,0.9978362216242981,0.9989034237617231,0.2786538816666712,0.9961992695061004,0.9974020665150118,0.9629676751412154,0.5570592538405267,1,0.8653088850086215,-1.1664796058035656,-1.1664796058035656,491,52,608713.1389392773,-3825095.9596486306
14100,Hunters Hill,New South Wales,1.5144686549244768,5.390192964906927,1.7379117684360084,2369.6503295898438,4.335528250365166,12.126574685861222,7.947232173967987e-4,124.82997175741355,23.48,HUNTERS HILL,54,1260.8148148148152,151.41803515277778,0.9994064114152162,0.9977373818223206,0.999259968484313,0.2777680526725437,0.9981656150747181,0.9951224194552589,0.9983117011339238,0.6126554498902705,0.9092436974789916,0.8652967441586176,-1.331250850552193,-1.331250850552193,512,53,1755695.9302500386,-3823944.1461225203
21610,Casey,Victoria,2.3490277774148876,4.128356912136662,1.153870552245913,978.5262774078914,2.6050584378478545,55.526122632015245,0.0013493736591004214,740.0845715386677,21.33,CASEY,0,0,0,0.9990473687374205,0.9983304864030418,0.9995112310098969,0.11470179338930976,0.9989222234414762,0.9759287869994074,0.9969793453675546,0.6912948061448427,1,0.8638573379436612,-1.136555255220641,-1.136555255220641,485,54,1173622.34407535,-4227135.669089889
62610,Glenorchy,Tasmania,3.0044983803679637,2.994175485427843,0.12683525645173666,397.3723574787157,69.47147029874415,10.779014416424516,9.803867466689138e-5,1019.0056287967241,19.38,GLENORCHY,0,0,0,0.9987653732332573,0.9988635890973838,0.9999530756522468,0.04657947486422994,0.9696864134301755,0.9957183836472308,0.9999852446814513,0.76261887344550106,1,0.8635744920057196,-1.1146597464986185,-1.1146597464986185,480,55,1279979.1963596295,-4758702.934683013
26730,Warrnambool,Victoria,1.859587125732457,36.630864269473165,0.45825481063280044,298.484101019844,2.8934230367421656,168.50149053749809,0.001814580386608512,550.091595269042,17.5,WARRNAMBOOL,0,0,0,0.9992579351041002,0.983053235482658,0.9998104944235543,0.03498788600305181,0.9987961426126619,0.9259649557900873,0.9958618471752783,0.8313825896122897,1,0.8632350095781869,-0.87152426539315,-0.87152426539315,410,56,925180.3565876405,-4233469.011837309
10750,Blacktown,New South Wales,2.1132240855728113,5.202101007620104,0.05347839097739455,1817.0831477579457,2.5471785650379117,17.524689336033223,6.586412969811776e-4,150.8277102549459,24.78,BLACKTOWN,0,0,0,0.9991488158208823,0.9978257912485838,0.9999846347798854,0.21299664482959968,0.998947530092721,0.9927350805668793,0.9986385908607351,0.5651060716898317,1,0.862820351098791,-1.155711512682192,-1.155711512682192,487,57,1731658.3380469827,-3809920.6883528098
26170,South Gippsland,Victoria,13.57114793170675,17.730206405530936,6.615939637452188,9.313799006785484,5.5506680847720835,108.05356624009002,1.2688274364558766e-4,787.1292374897151,17.52,SOUTH GIPPSLAND,0,0,0,0.9942194063292942,0.9919371683304601,0.9971613741244263,0.0010916138689366678,0.9976343229603784,0.9526983043291797,0.9999159567863379,0.8306510607168983,1,0.8628121341606568,-0.9953787915882677,-0.9953787915882677,453,58,1234681.2244484648,-4290914.169536429
21750,Colac Otway,Victoria,12.232673622141395,27.9530183424617,7.977345286352025,6.3135999078960285,11.913671387318697,121.73516148485045,0.0015848589368530747,629.970982178148,17.11,COLAC OTWAY,0,0,0,0.9947952425850086,0.9871321094051482,0.996575678779296,7.39933338797402e-4,0.9948522452254234,0.9466475613384124,0.996413673470233,0.8456474030724214,1,0.8625337608016378,-0.9298847605762023,-0.9298847605762023,436,59,1019491.7125920372,-4250477.503085764
